,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,38.29014
43,3.39785
44,0.0
45,0.063625336
46,0.5240879
47,0.0
48,2.4236841
49,0.0
50,0.0
51,0.50199604
52,0.331398
53,0.5787258
54,0.0
55,0.0
56,0.0
57,0.053210735
58,0.8372097
59,1.1935005
60,0.0
61,0.4672351
62,0.8489857
63,0.0
64,0.048059464
65,0.26901627
66,0.0
67,0.0
68,0.0
69,0.0
70,0.032115936
71,1.2011547
72,0.0
73,0.0
74,0.3515854
75,2.8040447
76,0.0
77,0.0
78,0.01099968
79,0.22440529
80,1.200613
81,0.0
82,0.0
83,0.0
84,0.0
85,1.9565392
86,1.0859873
87,0.0
88,0.4737301
89,0.0
90,0.0
91,0.0
92,0.0
93,4.058994
94,0.0
95,0.0
96,0.0
97,1.0484028
98,0.0
99,0.0
100,0.0
101,4.2890663
102,0.0
103,0.0
104,0.0
105,0.0
106,1.2446399
107,0.0
108,0.0
109,0.0
110,0.0
111,1.0697365
112,0.12622738
113,0.0
114,0.0
115,3.5831327
116,2.9245863
117,0.0
118,0.0
119,0.0
120,11.708809
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,2.3445997
127,0.0
128,0.0
129,2.1899052
130,0.0
131,0.0
132,0.0
133,0.0
134,0.0
135,0.37843776
136,0.99258614
137,0.0
138,0.9871712
139,0.0
140,5.087573
141,0.0
142,0.0
143,0.15808868
144,1.1731873
145,0.0
146,0.0
147,0.15205574
148,0.0
149,0.0
150,1.0549994
151,0.0
152,2.4196644
153,0.02212143
154,0.0
155,0.0
156,0.0
157,0.15973663
158,0.0
159,0.0
160,1.7505093
161,0.0
162,0.0
163,0.0
164,0.21327972
165,1.0030069
166,0.0
167,0.0
168,0.0
169,0.50350666
170,0.0
171,2.1417694
172,0.0
173,0.0
174,0.025835037
175,0.0
176,0.88568735
177,0.022666931
178,0.636076
179,0.0
180,2.1991453
181,0.7396078
182,0.0
183,0.0
184,0.0
185,0.0
