,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,49.845085
42,0.0
43,0.3259039
44,0.29749012
45,0.0
46,0.8193121
47,0.0
48,0.5422516
49,0.0
50,0.0
51,0.3322544
52,8.914543
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.055270195
63,0.6229007
64,4.8588953
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.14134979
71,0.0
72,0.0
73,0.0
74,0.0
75,0.8068476
76,0.26029968
77,0.0
78,0.0
79,0.0
80,4.66638
81,1.8175917
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.31641197
88,0.0
89,0.02437973
90,0.0
91,0.32456398
92,0.082359314
93,0.0
94,4.689331
95,0.014513969
96,1.2359552
97,0.0
98,0.0
99,0.85797596
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.6868955
107,0.083395004
108,0.0
109,0.0
110,0.3167839
111,0.0
112,1.1762238
113,2.449535
114,0.0
115,0.0
116,0.0
117,0.0
118,0.8628602
119,0.0
120,0.0
121,0.0
122,0.8763131
123,0.08726883
124,1.2608712
125,0.0
126,0.0
127,0.0
128,0.0
129,0.55801773
130,0.11955291
131,0.0
132,0.09226227
133,0.0
134,0.0
135,1.2081068
136,4.461364
137,0.0
138,0.0
139,0.0
140,4.8378596
141,14.384693
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.16178155
154,0.0
155,0.10460234
156,0.004573822
157,0.0
158,0.3021481
159,0.018859863
160,1.690539
161,2.1393108
162,0.8662863
163,0.0
164,0.0
165,0.0
166,0.20766163
167,0.0
168,0.0
169,0.0
170,0.0
171,0.46427822
172,0.0
173,4.102254
174,0.0
175,0.0
176,0.1558094
177,0.0
178,0.12257099
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.37404823
187,0.0
188,0.24946117
189,1.4159248
190,0.0
191,0.72356987
192,0.0
193,0.2753334
194,0.0
195,0.41215134
196,2.1980202
197,0.0
198,0.0
199,0.90283585
200,0.0
201,0.0
202,5.8668227
203,0.0
204,0.0
205,0.10932326
206,0.0
207,0.0
208,0.0
209,0.0
210,0.0
211,1.0316203
212,3.8561864
213,0.0
214,0.0
215,0.0
216,0.0
217,0.0
218,0.09386921
219,0.14555073
220,0.0
221,0.0
222,0.0
223,0.11695528
224,0.0
225,0.0
226,0.0
227,0.0
228,0.26188278
229,5.057233
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.2391777
241,0.0
242,0.8335457
243,3.4455004
244,0.0
245,0.0
246,1.2939711
247,0.0
248,1.014576
249,0.0
250,0.2838478
251,0.06619263
252,0.0
253,2.1841335
254,0.0
255,0.0
256,0.0
257,2.4575634
258,0.0
259,0.5551157
260,0.0
261,0.0
262,1.1018295
263,0.0
264,0.11867428
265,0.0
266,0.05740261
267,0.41476154
268,0.0
269,2.2038722
270,0.0
271,0.0
272,0.0
273,0.31794962
274,0.0
275,0.0
276,0.0
277,0.0
278,0.36481905
279,0.0
280,0.0
281,0.0
282,0.0
283,3.577387
284,0.0
285,0.0
286,0.0
287,1.186266
288,0.9072683
289,1.5167341
290,0.0
291,0.0
292,1.5468888
293,0.20841312
294,0.0558033
295,0.0
296,0.0
297,0.0
298,0.18722057
299,0.0
300,3.518624
301,0.0
302,0.0
303,0.0
304,0.82056236
