,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,29.723753
42,5.173376
43,0.012845993
44,0.0
45,0.0
46,0.0
47,0.390069
48,0.6361332
49,0.0
50,0.28843498
51,0.0
52,0.11247635
53,0.0
54,0.0
55,0.0
56,0.39385176
57,0.0
58,0.0
59,0.6176176
60,0.023190498
61,0.18402624
62,1.085743
63,0.260108
64,0.0
65,0.048439026
66,0.0
67,0.5439911
68,0.0
69,0.6297159
70,0.11550045
71,0.0
72,0.7286453
73,0.0
74,0.0
75,0.0
76,0.5439701
77,0.0
78,0.52088165
79,0.0
80,0.3533287
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.17655826
87,0.93209076
88,0.0
89,0.0
90,0.14642906
91,0.20651245
92,0.0
93,0.0
94,0.0
95,0.14008188
96,0.0
97,1.1433783
98,0.0
99,0.0
100,0.0
101,0.07783699
102,0.0
103,0.0
104,0.0
105,0.37291718
106,0.0
107,0.32540703
108,0.03655052
109,0.18169022
110,0.0
111,0.0133190155
112,0.0
113,3.233904
114,0.0
115,0.0
116,0.70164585
117,0.6556368
118,9.39609
119,0.0
120,0.0
121,0.0
122,2.0081053
123,7.398756
124,0.0
125,0.0
126,0.0
127,1.4974022
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.27022743
134,0.0
135,0.0
136,0.0
137,0.0
138,0.22520304
139,0.0
140,0.0
141,0.0
142,0.28147984
143,0.0
144,0.16922188
145,0.013086319
146,0.0956192
147,0.025550842
148,0.0
149,0.46271706
150,0.0
151,0.53205156
152,0.0
153,0.2677784
154,0.15386963
155,0.014375687
156,0.0
157,0.0
158,0.8971896
159,0.63260126
160,0.98824406
161,0.15720177
162,0.0
163,0.15327644
164,0.0
165,0.7876377
166,0.0
167,0.040950775
168,1.7189894
169,0.0
170,0.0
171,0.0
172,0.7165508
173,0.0
174,0.012468338
175,0.0
176,0.0
177,0.0
178,0.0634222
179,0.16310883
180,0.0
181,0.0
182,1.3134251
183,1.4807634
184,0.0
185,0.0
186,0.0
187,0.067463875
188,1.1710758
189,1.8433809
190,0.0
191,0.0
192,1.5652122
193,0.0
194,1.4419522
195,0.0
196,0.0
197,0.0
198,0.0
199,0.0
