,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,17.61344
40,19.035461
41,0.0
42,0.0
43,2.6780148
44,4.660692
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,1.321722
53,0.0
54,0.0
55,6.8606997
56,1.5449915
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.49004745
65,0.0
66,0.0
67,2.7476444
68,4.009506
69,1.211772
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,1.5124187
77,0.0
78,0.0
79,1.6224308
80,4.1397934
81,0.0358963
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,0.0
90,0.16474152
91,0.0
92,0.9793892
93,2.5685463
94,0.0
95,0.48994637
96,0.0
97,0.73532677
98,0.0
99,3.045247
100,8.859842
101,1.9230528
102,0.0
103,0.0
104,0.0
105,0.0
106,0.668725
107,0.0
108,0.0
109,0.0
110,0.0
111,0.9548454
112,0.0
113,0.0
114,0.0
115,0.054618835
116,0.0
117,0.33482933
118,0.105789185
119,0.0
120,0.5783272
121,0.043691635
122,0.63120556
123,0.32997608
124,0.011000633
125,0.34040642
126,0.23321533
127,0.24237537
128,0.0
129,0.38077927
130,0.0
131,0.300498
132,0.026873589
133,0.0
134,0.0
135,0.09402561
136,0.3317213
137,0.12777519
138,1.3672218
139,3.0599813
140,0.02325821
141,0.0
142,0.0
143,0.33314085
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,2.3613014
150,0.5970001
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.23899269
157,0.6237879
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.0
164,0.0
165,0.16172409
166,0.0
167,0.96592903
168,0.0
169,0.0
170,0.3390789
171,0.0
172,0.0
173,0.0
174,0.23619938
175,0.0
176,0.0
177,0.0
178,0.0
179,0.34188652
180,0.19717598
181,0.0
182,0.0
183,0.24936676
184,0.0
185,0.17694855
186,0.0
187,0.0022659302
188,0.3406353
189,0.0
190,0.0511055
191,0.0
192,0.0
193,0.41781712
194,0.0
195,0.0
196,0.0
197,0.59885216
198,0.46918297
199,0.12653542
200,1.0139065
201,0.0
202,0.0
203,0.0
