,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,27.267956
43,1.8549299
44,0.0
45,1.3657064
46,0.0
47,0.0
48,0.013977051
49,0.0
50,0.6436634
51,0.58528996
52,0.0
53,0.0
54,0.0
55,0.34788513
56,0.0
57,0.0
58,0.73889065
59,0.31371737
60,0.0
61,0.0
62,0.0
63,0.33842325
64,0.0
65,0.11885643
66,0.41485882
67,0.25900936
68,0.0
69,0.64580536
70,0.1611023
71,0.0
72,0.0
73,0.0
74,0.24513197
75,0.0
76,0.53350306
77,0.02124691
78,0.0
79,0.49052477
80,0.0
81,0.0
82,0.0
83,0.7000518
84,0.5417299
85,0.28200054
86,0.0
87,0.117889404
88,0.0
89,0.0
90,0.80672646
91,0.0
92,0.46251488
93,0.103302
94,0.0
95,1.1590767
96,0.0
97,0.0
98,1.4271021
99,0.0
100,0.4384117
101,0.0
102,0.036916733
103,1.1239681
104,1.3332815
105,0.4635887
106,0.0
107,0.0
108,0.0
109,0.039766073
110,0.0
111,0.22465515
112,0.0
113,0.3037033
114,0.0
115,0.9588604
116,0.9214039
117,0.0
118,0.0
119,0.0147714615
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.9874115
126,0.20376587
127,0.98343945
128,0.0
129,0.032901764
130,0.0
131,1.3640194
132,3.16897
133,0.0
134,0.0
135,0.9111948
136,0.3735535
137,0.4788866
138,0.0
139,0.0
140,0.0
141,0.030147552
142,0.07284737
143,3.8348515
144,0.0
145,0.0
146,0.0
147,0.0
148,1.1129608
149,2.8113117
150,1.0064745
151,0.0
152,0.0
153,9.44366
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.0
163,0.6777215
164,0.18013382
165,1.5716534
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.0
172,0.0
173,0.0
174,1.889152
175,0.06842518
176,1.4123592
177,0.0
178,0.24330044
179,0.0
180,1.3236656
181,1.4427185
182,0.0
183,0.0
184,0.31517887
185,0.0010242462
186,0.0
187,2.4741392
188,0.0
189,0.0
190,0.55938435
191,0.0
192,1.4073954
193,0.0
194,0.0
195,0.0
196,0.0
197,2.5212784
198,2.6160374
199,0.0
200,0.0
201,0.43491745
202,0.41364956
203,0.0
204,0.0
205,1.0901413
206,0.0
207,1.0207558
208,0.0
209,0.11665344
210,3.4847193
211,0.0
212,0.0
213,1.386652
