,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,23.280716
40,13.068299
41,1.663944
42,0.3536868
43,0.0
44,0.0
45,0.44633865
46,1.7510433
47,0.0
48,0.0
49,0.0
50,4.640061
51,0.0
52,0.0
53,0.8599615
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,3.8823948
60,0.15915251
61,0.0
62,0.0
63,0.0
64,0.0
65,1.5087004
66,0.0
67,0.0
68,0.6509743
69,0.0
70,1.7525673
71,0.0
72,0.0
73,1.07475
74,0.0
75,0.0
76,1.3307753
77,2.318181
78,0.044905663
79,0.14814663
80,0.34030533
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.038755417
89,3.1943102
90,1.270524
91,0.9821234
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,1.515749
99,1.6453495
100,0.2450645
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,1.419857
107,0.6541648
108,0.0
109,0.0
110,1.4069977
111,0.0
112,0.0
113,0.5536957
114,0.0055294037
115,3.9942923
116,0.0
117,0.0
118,0.25056982
119,2.1281223
120,0.0
121,1.335134
122,0.0
123,0.0
124,0.0
125,2.1072083
126,0.0
127,0.0
128,0.0
129,0.0
130,0.33729374
131,0.15986633
132,0.6753502
133,0.0
134,0.0
135,7.170863
136,0.0
137,1.1934338
138,0.0
139,2.3169394
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.40701485
148,0.0
149,2.6112485
150,0.0
151,0.0
152,0.0
153,1.9098411
154,0.0
155,0.80488205
156,0.0
157,0.0
158,0.061219215
159,0.37371445
160,0.0
161,0.0
162,4.2114487
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,2.8104563
169,0.26091766
170,0.0
171,0.0
172,0.0
173,0.0
174,0.6188121
175,1.0910254
176,0.0
177,0.0
178,0.2580738
179,2.1976008
180,1.2564011
181,0.0
182,0.0
183,0.0
184,0.0
185,0.6033516
186,2.0195265
187,0.4088421
188,0.0
189,0.0
190,0.5679121
191,2.1574097
192,0.0
193,0.0
194,0.0
195,0.0
