,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,37.246952
42,0.0
43,1.0633183
44,0.0
45,0.0
46,0.0
47,0.0044021606
48,0.7566185
49,0.0
50,1.1281691
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.19164991
58,0.0
59,0.120156765
60,0.16597748
61,0.0
62,0.0
63,0.0
64,0.20159912
65,0.21799088
66,0.0
67,0.0
68,0.1880455
69,0.2703781
70,0.0
71,0.0
72,0.0
73,0.25862312
74,0.021083832
75,0.0
76,0.0
77,0.9075241
78,0.0
79,0.0
80,0.3338375
81,0.0
82,0.3578987
83,0.0
84,0.8843355
85,0.5162668
86,0.38889074
87,0.0
88,0.0
89,0.0
90,0.0
91,0.0
92,1.3772516
93,0.0
94,0.0
95,0.0
96,0.17248726
97,0.4901867
98,1.1241951
99,0.0
100,0.0
101,0.26065636
102,0.32326126
103,0.8931961
104,0.0
105,0.0
106,0.83044624
107,0.0
108,0.0
109,0.18314362
110,0.0
111,0.38059425
112,0.0
113,0.43146753
114,0.0
115,0.0
116,0.0
117,0.9497156
118,0.0
119,0.3371067
120,0.0
121,0.53862953
122,0.45100212
123,4.353573
124,0.0
125,0.0
126,0.0
127,2.9772072
128,0.0
129,0.0
130,0.93216515
131,0.0
132,0.0
133,0.829257
134,0.90414953
135,1.0030899
136,0.0
137,0.0
138,1.049799
139,0.0
140,0.0
141,0.30690193
142,0.0
143,6.034832
144,0.0
145,0.0
146,0.0
147,4.231063
148,5.4700212
149,0.0
150,5.6816435
151,0.4241295
152,0.0
153,1.3096218
154,9.727472
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,0.0
162,0.020412445
163,0.0
164,0.17543983
165,0.0
166,0.074212074
167,0.44787216
168,0.35472584
169,0.0
170,0.0
171,0.16201401
172,0.6777706
173,0.0
174,0.25057888
175,0.0
176,0.0
177,0.12130928
178,0.0
179,0.0
180,0.43494415
181,0.0
182,0.0
183,0.0
184,0.7659359
185,0.05241871
186,0.0013084412
187,0.0
188,0.0
189,0.0
190,3.2061787
191,0.08720398
192,0.0
193,0.0
194,0.0
195,0.0
196,0.2273264
197,0.0
198,0.0
199,0.54600906
200,0.42116737
201,0.0
202,0.0
203,0.0
204,0.057401657
205,0.0
206,0.65374947
207,0.0
208,0.23841286
209,0.0
210,0.7682152
211,0.047327995
212,0.0
213,0.5360565
214,0.0
215,0.033309937
216,0.18777084
217,0.0
218,0.0
219,0.03325081
220,0.0
221,0.16402626
