,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,32.3742
42,6.3906193
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.5633993
50,0.0
51,0.0
52,0.058689117
53,0.0
54,0.0
55,0.16423702
56,0.8941622
57,0.33110237
58,0.15817833
59,2.1875348
60,0.0
61,0.0
62,0.6848345
63,0.0
64,0.32463455
65,0.26705647
66,0.0
67,0.0
68,0.6557293
69,0.0
70,0.0
71,0.0072135925
72,0.0
73,0.0
74,0.31696892
75,0.01846695
76,0.0
77,0.2922268
78,0.0
79,0.20151758
80,0.50190735
81,0.0
82,0.44618607
83,0.095674515
84,0.14916325
85,0.133461
86,0.0
87,0.7554264
88,0.0
89,0.0
90,0.4519415
91,0.0
92,1.0681248
93,0.21541119
94,0.0
95,0.50307655
96,0.32671547
97,0.058914185
98,0.0
99,0.48361778
100,0.0
101,0.2550974
102,0.015232086
103,0.026679993
104,0.18262196
105,0.21376419
106,1.2930641
107,2.9523773
108,0.8471594
109,1.5053844
110,3.4402428
111,3.3202868
112,0.0
113,0.0
114,0.0
115,0.022928238
116,3.3019214
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.39040327
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.6228237
133,0.08119869
134,0.0
135,0.0
136,0.0
137,0.0
138,0.0
139,0.0
140,0.06879997
141,0.0
142,0.29724884
143,0.0
144,0.51096344
145,0.0
146,0.4949112
147,0.0
148,0.0
149,0.20182896
150,0.0
151,0.14234924
152,0.0
153,0.39216852
154,0.14133835
155,0.059509277
156,0.1408081
157,0.7454395
158,0.0
159,0.142869
160,0.15598297
161,0.0972147
162,0.38163185
163,0.0
164,0.0
165,0.0
166,0.0
167,0.27750778
168,0.0
169,0.18705177
170,0.0
171,0.20277023
172,0.055252075
173,0.0
174,0.0
175,1.0884953
176,0.96598816
177,0.0
178,0.027122498
179,0.083488464
180,0.0
181,0.0
182,0.0
183,0.21315193
184,0.0
185,0.0
186,0.0
187,0.08782959
188,1.859312
189,0.0
190,0.0
191,1.0076733
192,0.6335716
193,0.29467583
194,0.0
195,0.0
196,0.0
197,0.0
198,0.58301353
199,0.001871109
200,0.0
201,0.0
202,0.0051345825
203,0.675169
204,0.0
205,0.39760113
206,0.0
207,0.08122158
208,0.0
209,0.0
210,1.6301517
